Case_ID,Case Duration,Case Length,Variants,First Activity,Last Activity
2603,2574698.0,7,1,a,h
2604,1613413.0,7,1,a,h
2605,1893799.0,7,4,a,h
2606,1724272.0,7,1,a,h
2607,672833.0,3,2,a,c
2608,871037.0,7,3,a,h
2609,1271519.0,7,3,a,h
2610,1000661.0,7,1,a,h
2611,1638504.0,7,1,a,h
2612,1180089.0,7,1,a,h
2613,1263134.0,7,1,a,h
2614,1096885.0,7,3,a,h
2615,403253.0,3,2,a,c
2616,832130.0,7,4,a,h
2617,1132711.0,7,1,a,h
2618,1182950.0,7,1,a,h
2619,869532.0,7,3,a,h
2620,300242.0,3,2,a,c
2621,1976488.0,7,1,a,h
2622,1497093.0,7,1,a,h
2623,1894689.0,7,1,a,h
2624,1515849.0,7,1,a,h
2625,1436436.0,7,1,a,h
2626,907579.0,7,1,a,h
2627,1121562.0,7,1,a,h
2628,290653.0,3,2,a,c
2629,281009.0,3,2,a,c
2630,959775.0,7,3,a,h
2631,1401914.0,7,1,a,h
2632,1174350.0,7,1,a,h
2633,388018.0,3,2,a,c
2634,788208.0,7,1,a,h
2635,1262604.0,7,4,a,h
2636,340535.0,3,2,a,c
2637,1508628.0,7,1,a,h
2638,1179560.0,7,1,a,h
2639,734792.0,7,4,a,h
2640,1095575.0,7,1,a,h
2641,170076.0,3,2,a,c
2642,155776.0,3,2,a,c
2643,1030137.0,7,1,a,h
2644,232493.0,3,2,a,c
2645,277171.0,3,2,a,c
2646,748203.0,7,3,a,h
2647,1266693.0,7,1,a,h
2648,350837.0,3,2,a,c
2649,805708.0,7,4,a,h
2650,938171.0,7,1,a,h
2651,1065418.0,7,1,a,h
2652,191860.0,3,2,a,c
2653,1047863.0,7,1,a,h
2654,299991.0,3,2,a,c
2655,1166280.0,7,4,a,h
2656,696276.0,7,3,a,h
2657,526314.0,3,2,a,c
2658,1085600.0,7,3,a,h
2659,821608.0,7,1,a,h
2660,858808.0,7,1,a,h
2661,912197.0,7,3,a,h
2662,983761.0,7,1,a,h
2663,207005.0,3,2,a,c
2664,1192108.0,7,1,a,h
2665,1166060.0,7,3,a,h
2666,497233.0,3,2,a,c
2667,914827.0,7,4,a,h
2668,928824.0,7,3,a,h
2669,328646.0,3,2,a,c
2670,898377.0,7,4,a,h
2671,1019984.0,7,1,a,h
2672,847273.0,7,1,a,h
2673,386351.0,3,2,a,c
2674,1175261.0,7,3,a,h
2675,290070.0,3,2,a,c
2676,1217171.0,7,3,a,h
2677,1027939.0,7,3,a,h
2678,361993.0,3,2,a,c
2679,207289.0,3,2,a,c
2680,921405.0,7,1,a,h
2681,755120.0,7,3,a,h
2682,979589.0,7,4,a,h
2683,1137424.0,7,1,a,h
2684,572438.0,3,2,a,c
2685,166038.0,3,2,a,c
2686,605647.0,7,4,a,h
2687,685773.0,7,3,a,h
2688,1056738.0,7,3,a,h
2689,1131230.0,7,3,a,h
2690,215553.0,3,2,a,c
2691,685142.0,7,3,a,h
2692,770133.0,7,1,a,h
2693,310637.0,3,2,a,c
2694,1452725.0,7,4,a,h
2695,1292564.0,7,3,a,h
2696,1248542.0,7,4,a,h
2697,1401016.0,7,1,a,h
2698,287629.0,3,2,a,c
2699,341937.0,3,2,a,c
2700,225341.0,3,2,a,c
2701,387843.0,3,2,a,c
2702,184771.0,3,2,a,c
2703,1406410.0,7,3,a,h
2704,2057126.0,7,3,a,h
2705,1534508.0,7,3,a,h
2706,460161.0,3,2,a,c
2707,910538.0,7,4,a,h
2708,806365.0,7,4,a,h
2709,914948.0,7,1,a,h
2710,922434.0,7,1,a,h
2711,1090944.0,7,1,a,h
2712,1324057.0,7,1,a,h
2713,981491.0,7,1,a,h
2714,857250.0,7,1,a,h
2715,282697.0,3,2,a,c
2716,1028025.0,7,1,a,h
2717,694467.0,7,4,a,h
2718,417213.0,3,2,a,c
2719,877055.0,7,1,a,h
2720,1278319.0,7,1,a,h
2721,720531.0,7,1,a,h
2722,150062.0,3,2,a,c
2723,205297.0,3,2,a,c
2724,1044713.0,7,3,a,h
2725,1041980.0,7,1,a,h
2726,167890.0,3,2,a,c
2727,1137254.0,7,1,a,h
2728,1229408.0,7,3,a,h
2729,286972.0,3,2,a,c
2730,834596.0,7,4,a,h
2731,452185.0,3,2,a,c
2732,953765.0,7,3,a,h
2733,1800340.0,7,1,a,h
2734,1405728.0,7,1,a,h
2735,1555413.0,7,1,a,h
2736,1477837.0,7,1,a,h
2737,1426104.0,7,4,a,h
2738,1503999.0,7,4,a,h
2739,245668.0,3,2,a,c
2740,943788.0,7,3,a,h
2741,1439597.0,7,1,a,h
2742,1230626.0,7,1,a,h
2743,1260078.0,7,3,a,h
2744,848850.0,7,1,a,h
2745,855842.0,7,1,a,h
2746,357681.0,3,2,a,c
2747,1172737.0,7,1,a,h
2748,1296137.0,7,1,a,h
2749,1032647.0,7,4,a,h
2750,1538647.0,7,3,a,h
2751,1008867.0,7,3,a,h
2752,240376.0,3,2,a,c
2753,1026134.0,7,3,a,h
2754,381824.0,3,2,a,c
2755,326453.0,3,2,a,c
2756,809330.0,7,4,a,h
2757,871865.0,7,3,a,h
2758,1446437.0,7,3,a,h
2759,1466766.0,7,1,a,h
2760,2019668.0,7,1,a,h
2761,1563504.0,7,1,a,h
2762,837182.0,7,1,a,h
2763,1268299.0,7,4,a,h
2764,963363.0,7,1,a,h
2765,1004777.0,7,1,a,h
2766,1035081.0,7,3,a,h
2767,849811.0,7,1,a,h
2768,1458583.0,7,3,a,h
2769,1710922.0,7,1,a,h
2770,1923724.0,7,3,a,h
2771,1353111.0,7,3,a,h
2772,808908.0,7,1,a,h
2773,374619.0,3,2,a,c
2774,335356.0,3,2,a,c
2775,338424.0,3,2,a,c
2776,309517.0,3,2,a,c
2777,918603.0,7,3,a,h
2778,928664.0,7,3,a,h
2779,1170793.0,7,1,a,h
2780,1504012.0,7,4,a,h
2781,1263457.0,7,4,a,h
2782,819443.0,7,3,a,h
2783,219879.0,3,2,a,c
2784,847522.0,7,1,a,h
2785,1134065.0,7,1,a,h
2786,1027694.0,7,1,a,h
2787,780803.0,7,3,a,h
2788,1006932.0,7,1,a,h
2789,700931.0,7,1,a,h
2790,1119215.0,7,4,a,h
2791,869388.0,7,3,a,h
2792,733964.0,7,4,a,h
2793,1855607.0,7,1,a,h
2794,1336055.0,7,1,a,h
2795,1519098.0,7,1,a,h
2796,1861305.0,7,1,a,h
2797,1607077.0,7,1,a,h
2798,218910.0,3,2,a,c
2799,947087.0,7,1,a,h
2800,1041085.0,7,3,a,h
2801,516240.0,3,2,a,c
2802,655593.0,7,1,a,h
2803,1512100.0,7,1,a,h
2804,1250936.0,7,1,a,h
2805,878412.0,7,3,a,h
2806,1512778.0,7,4,a,h
2807,1014538.0,7,1,a,h
2808,1149356.0,7,1,a,h
2809,1725738.0,7,1,a,h
2810,1751034.0,7,1,a,h
2811,1423162.0,7,3,a,h
2812,1280216.0,7,1,a,h
2813,1110813.0,7,4,a,h
2814,260560.0,3,2,a,c
2815,1293269.0,7,1,a,h
2816,103252.0,3,2,a,c
2817,350375.0,3,2,a,c
2818,1456840.0,7,1,a,h
2819,1072116.0,7,1,a,h
2820,793571.0,7,1,a,h
2821,967898.0,7,3,a,h
2822,1173760.0,7,3,a,h
2823,985880.0,7,3,a,h
2824,799609.0,7,4,a,h
2825,1027363.0,7,3,a,h
2826,947662.0,7,3,a,h
2827,960880.0,7,1,a,h
2828,693395.0,7,1,a,h
2829,154105.0,3,2,a,c
2830,1282161.0,7,1,a,h
2831,927589.0,7,1,a,h
2832,138500.0,3,2,a,c
2833,863073.0,7,3,a,h
2834,895141.0,7,3,a,h
2835,905367.0,7,3,a,h
2836,638471.0,7,1,a,h
2837,1288722.0,7,1,a,h
2838,224906.0,3,2,a,c
2839,1092844.0,7,4,a,h
2840,1017663.0,7,1,a,h
2841,888116.0,7,1,a,h
2842,153896.0,3,2,a,c
2843,894657.0,7,3,a,h
2844,930169.0,7,1,a,h
2845,663484.0,7,3,a,h
2846,1164416.0,7,4,a,h
2847,1251224.0,7,1,a,h
2848,315264.0,3,2,a,c
2849,509377.0,3,2,a,c
2850,316888.0,3,2,a,c
2851,1271921.0,7,3,a,h
2852,1271295.0,7,3,a,h
2853,426748.0,3,2,a,c
2854,327021.0,3,2,a,c
2855,799032.0,7,3,a,h
2856,211087.0,3,2,a,c
2857,1282075.0,7,1,a,h
2858,1181775.0,7,1,a,h
2859,785036.0,7,1,a,h
2860,240501.0,3,2,a,c
2861,934485.0,7,4,a,h
2862,813372.0,7,4,a,h
2863,1091156.0,7,4,a,h
2864,835486.0,7,1,a,h
2865,410753.0,3,2,a,c
2866,1694168.0,7,1,a,h
2867,1624439.0,7,1,a,h
2868,1447064.0,7,1,a,h
2869,1263332.0,7,1,a,h
2870,381156.0,3,2,a,c
2871,740784.0,7,1,a,h
2872,246206.0,3,2,a,c
2873,700160.0,7,3,a,h
2874,1713565.0,7,1,a,h
2875,1607053.0,7,1,a,h
2876,1185398.0,7,1,a,h
2877,1691300.0,7,1,a,h
2878,1563207.0,7,4,a,h
2879,1143942.0,7,4,a,h
2880,1058570.0,7,1,a,h
2881,173999.0,3,2,a,c
2882,1050295.0,7,4,a,h
2883,1092827.0,7,1,a,h
2884,180911.0,3,2,a,c
2885,641797.0,7,1,a,h
2886,743775.0,7,1,a,h
2887,871202.0,7,3,a,h
2888,1231880.0,7,3,a,h
2889,2027601.0,7,1,a,h
2890,372403.0,3,2,a,c
2891,860404.0,7,4,a,h
2892,1102340.0,7,1,a,h
2893,1161976.0,7,1,a,h
2894,1018087.0,7,3,a,h
2895,1072936.0,7,3,a,h
2896,843710.0,7,4,a,h
2897,1079610.0,7,3,a,h
2898,1469299.0,7,4,a,h
2899,1988714.0,7,1,a,h
2900,1789642.0,7,1,a,h
2901,1714793.0,7,1,a,h
2902,455108.0,3,2,a,c
2903,896031.0,7,3,a,h
2904,385683.0,3,2,a,c
2905,965106.0,7,1,a,h
2906,295049.0,3,2,a,c
2907,791963.0,7,4,a,h
2908,872282.0,7,1,a,h
2909,867384.0,7,1,a,h
2910,1255198.0,7,4,a,h
2911,929569.0,7,3,a,h
2912,1016233.0,7,1,a,h
2913,241035.0,3,2,a,c
2914,1143350.0,7,3,a,h
2915,1019032.0,7,1,a,h
2916,257944.0,3,2,a,c
2917,1897510.0,7,1,a,h
2918,964690.0,7,1,a,h
2919,1610251.0,7,1,a,h
2920,357762.0,3,2,a,c
2921,336463.0,3,2,a,c
2922,1064212.0,7,4,a,h
2923,258854.0,3,2,a,c
2924,858248.0,7,1,a,h
2925,1044428.0,7,4,a,h
2926,1502891.0,7,1,a,h
2927,1146552.0,7,1,a,h
2928,1496391.0,7,1,a,h
2929,1419491.0,7,1,a,h
2930,1053365.0,7,1,a,h
2931,299664.0,3,2,a,c
2932,1000410.0,7,3,a,h
2933,209607.0,3,2,a,c
2934,1107400.0,7,1,a,h
2935,498659.0,7,1,a,h
2936,260854.0,3,2,a,c
2937,230894.0,3,2,a,c
2938,887418.0,7,3,a,h
2939,867471.0,7,1,a,h
2940,932722.0,7,3,a,h
2941,1015613.0,7,1,a,h
2942,877265.0,7,3,a,h
2943,328197.0,3,2,a,c
2944,654956.0,7,3,a,h
2945,1128089.0,7,3,a,h
2946,980577.0,7,3,a,h
2947,255068.0,3,2,a,c
2948,355876.0,3,2,a,c
2949,412547.0,3,2,a,c
2950,77207.0,3,2,a,c
2951,858087.0,7,4,a,h
2952,289425.0,3,2,a,c
2953,747950.0,7,1,a,h
2954,1649571.0,7,4,a,h
2955,951325.0,7,1,a,h
2956,1107495.0,7,3,a,h
2957,967453.0,7,3,a,h
2958,785007.0,7,1,a,h
2959,967051.0,7,3,a,h
2960,1100925.0,7,4,a,h
2961,1788596.0,7,3,a,h
2962,1859795.0,7,4,a,h
2963,2018870.0,7,1,a,h
2964,170858.0,3,2,a,c
2965,1312759.0,7,1,a,h
2966,1069596.0,7,3,a,h
2967,1225409.0,7,4,a,h
2968,1132260.0,7,1,a,h
2969,1367965.0,7,3,a,h
2970,178099.0,3,2,a,c
2971,1149056.0,7,1,a,h
2972,1090294.0,7,1,a,h
2973,979707.0,7,3,a,h
2974,960753.0,7,3,a,h
2975,1165425.0,7,1,a,h
2976,274014.0,3,2,a,c
2977,739757.0,7,1,a,h
2978,1464008.0,7,1,a,h
2979,1406710.0,7,1,a,h
2980,889118.0,7,4,a,h
2981,1288635.0,7,1,a,h
2982,262868.0,3,2,a,c
2983,343266.0,3,2,a,c
2984,1085824.0,7,3,a,h
2985,1316401.0,7,3,a,h
2986,77532.0,3,2,a,c
2987,829475.0,7,3,a,h
2988,711748.0,7,3,a,h
2989,277396.0,3,2,a,c
2990,207962.0,3,2,a,c
2991,1057423.0,7,3,a,h
2992,271502.0,3,2,a,c
2993,141604.0,3,2,a,c
2994,1518562.0,7,1,a,h
2995,1089234.0,7,3,a,h
2996,979013.0,7,3,a,h
2997,1118694.0,7,4,a,h
2998,1160498.0,7,1,a,h
2999,1176795.0,7,1,a,h
3000,1006133.0,7,4,a,h
3001,968724.0,7,1,a,h
3002,795828.0,7,3,a,h
3003,1027815.0,7,3,a,h
3004,658469.0,7,3,a,h
3005,1154570.0,7,1,a,h
3006,902399.0,7,3,a,h
3007,890363.0,7,1,a,h
3008,1681891.0,7,4,a,h
3009,1878626.0,7,1,a,h
3010,1318066.0,7,1,a,h
3011,1498590.0,7,1,a,h
3012,963175.0,7,1,a,h
3013,932863.0,7,3,a,h
3014,1207545.0,7,1,a,h
3015,833986.0,7,1,a,h
3016,815931.0,7,1,a,h
3017,770811.0,7,3,a,h
3018,2400156.0,7,1,a,h
3019,2009858.0,7,1,a,h
3020,1334625.0,7,1,a,h
3021,1297217.0,7,1,a,h
3022,380280.0,3,2,a,c
3023,235568.0,3,2,a,c
3024,1281951.0,7,1,a,h
3025,984225.0,7,3,a,h
3026,347818.0,3,2,a,c
3027,951702.0,7,4,a,h
3028,1109949.0,7,4,a,h
3029,1179526.0,7,4,a,h
3030,1208985.0,7,3,a,h
3031,353977.0,3,2,a,c
3032,1029194.0,7,1,a,h
3033,1118354.0,7,1,a,h
3034,804853.0,7,1,a,h
3035,1402586.0,7,1,a,h
3036,961572.0,7,4,a,h
3037,922035.0,7,4,a,h
3038,731194.0,7,1,a,h
3039,602562.0,7,4,a,h
3040,350032.0,3,2,a,c
3041,249165.0,3,2,a,c
3042,584962.0,7,4,a,h
3043,860729.0,7,3,a,h
3044,1860878.0,7,1,a,h
3045,1806107.0,7,1,a,h
3046,1849224.0,7,1,a,h
3047,913116.0,7,4,a,h
3048,1126769.0,7,3,a,h
3049,859498.0,7,3,a,h
3050,864190.0,7,1,a,h
3051,767460.0,7,1,a,h
3052,406311.0,3,2,a,c
3053,1275808.0,7,1,a,h
3054,940314.0,7,4,a,h
3055,1080207.0,7,1,a,h
3056,1220049.0,7,1,a,h
3057,1286561.0,7,1,a,h
3058,933249.0,7,1,a,h
3059,210587.0,3,2,a,c
3060,1055742.0,7,3,a,h
3061,833516.0,7,1,a,h
3062,350854.0,3,2,a,c
3063,1734318.0,7,1,a,h
3064,1479550.0,7,1,a,h
3065,1403373.0,7,1,a,h
3066,1742758.0,7,1,a,h
3067,1094328.0,7,1,a,h
3068,983913.0,7,1,a,h
3069,1067782.0,7,1,a,h
3070,112966.0,3,2,a,c
3071,895328.0,7,1,a,h
3072,416495.0,7,3,a,h
3073,704058.0,7,1,a,h
3074,528230.0,7,1,a,h
3075,1085091.0,7,4,a,h
3076,975526.0,7,3,a,h
3077,290464.0,3,2,a,c
3078,953416.0,7,1,a,h
3079,988453.0,7,1,a,h
3080,229458.0,3,2,a,c
3081,852034.0,7,3,a,h
3082,382184.0,3,2,a,c
3083,1502803.0,7,3,a,h
3084,1222346.0,7,3,a,h
3085,942576.0,7,3,a,h
3086,218406.0,3,2,a,c
3087,993524.0,7,3,a,h
3088,760684.0,7,4,a,h
3089,246432.0,3,2,a,c
3090,196814.0,3,2,a,c
3091,872080.0,7,3,a,h
3092,1385951.0,7,4,a,h
3093,1338535.0,7,1,a,h
3094,524484.0,3,2,a,c
3095,921266.0,7,1,a,h
3096,805072.0,7,3,a,h
3097,140258.0,3,2,a,c
3098,1147105.0,7,1,a,h
3099,1392696.0,7,3,a,h
3100,916443.0,7,4,a,h
3101,1119367.0,7,3,a,h
3102,977701.0,7,3,a,h
3103,1442405.0,7,1,a,h
3104,384472.0,3,2,a,c
3105,1078197.0,7,1,a,h
3106,376073.0,3,2,a,c
3107,1100750.0,7,3,a,h
3108,861341.0,7,3,a,h
3109,1185167.0,7,3,a,h
3110,1005802.0,7,3,a,h
3111,301526.0,3,2,a,c
3112,221763.0,3,2,a,c
3113,434445.0,3,2,a,c
3114,264589.0,3,2,a,c
3115,351040.0,3,2,a,c
3116,242541.0,3,2,a,c
3117,1153115.0,7,3,a,h
3118,254282.0,3,2,a,c
3119,295492.0,3,2,a,c
3120,1061167.0,7,3,a,h
3121,557437.0,3,2,a,c
3122,1560284.0,7,4,a,h
3123,863272.0,7,1,a,h
3124,1020032.0,7,1,a,h
3125,765292.0,7,3,a,h
3126,1148546.0,7,1,a,h
3127,1069338.0,7,1,a,h
3128,1117678.0,7,1,a,h
3129,1049619.0,7,3,a,h
3130,238952.0,3,2,a,c
3131,738947.0,7,1,a,h
3132,695021.0,7,1,a,h
3133,1048698.0,7,1,a,h
3134,1084144.0,7,4,a,h
3135,1409007.0,7,4,a,h
3136,812170.0,7,1,a,h
3137,853862.0,7,1,a,h
3138,72680.0,3,2,a,c
3139,863683.0,7,4,a,h
3140,1557964.0,7,1,a,h
3141,771986.0,7,1,a,h
3142,905211.0,7,1,a,h
3143,989348.0,7,3,a,h
3144,1154901.0,7,4,a,h
3145,1641795.0,7,1,a,h
3146,250145.0,3,2,a,c
3147,862003.0,7,4,a,h
3148,232462.0,3,2,a,c
3149,443834.0,3,2,a,c
3150,908208.0,7,4,a,h
3151,936208.0,7,1,a,h
3152,251333.0,3,2,a,c
3153,784297.0,7,3,a,h
3154,430960.0,3,2,a,c
3155,1320971.0,7,1,a,h
3156,1019813.0,7,3,a,h
3157,1816635.0,7,1,a,h
3158,1692054.0,7,1,a,h
3159,225484.0,3,2,a,c
3160,728214.0,7,3,a,h
3161,1106013.0,7,3,a,h
3162,1090416.0,7,4,a,h
3163,1126981.0,7,3,a,h
3164,2012266.0,7,3,a,h
3165,1477181.0,7,3,a,h
3166,2619678.0,7,3,a,h
3167,1509396.0,7,3,a,h
3168,2369625.0,7,3,a,h
3169,1354737.0,7,3,a,h
3170,1934638.0,7,4,a,h
3171,274506.0,3,2,a,c
3172,254267.0,3,2,a,c
3173,1390854.0,7,3,a,h
3174,735242.0,7,4,a,h
3175,946113.0,7,3,a,h
3176,373024.0,3,2,a,c
3177,1241434.0,7,1,a,h
3178,1008728.0,7,1,a,h
3179,1115759.0,7,3,a,h
3180,1035561.0,7,3,a,h
3181,248452.0,3,2,a,c
3182,852143.0,7,3,a,h
3183,4137.0,3,2,a,c
3184,1139692.0,7,4,a,h
3185,1157409.0,7,1,a,h
3186,1257247.0,7,1,a,h
3187,904849.0,7,1,a,h
3188,975197.0,7,4,a,h
3189,1173042.0,7,3,a,h
3190,1537603.0,7,1,a,h
3191,1567985.0,7,4,a,h
3192,1018299.0,7,1,a,h
3193,735754.0,7,1,a,h
3194,885453.0,7,1,a,h
3195,1240752.0,7,4,a,h
3196,1589855.0,7,1,a,h
3197,318108.0,3,2,a,c
3198,912012.0,7,1,a,h
3199,1205408.0,7,1,a,h
3200,792007.0,7,4,a,h
3201,1220680.0,7,1,a,h
3202,292119.0,3,2,a,c
3203,1037240.0,7,3,a,h
3204,1022916.0,7,3,a,h
3205,1131732.0,7,3,a,h
3206,477914.0,3,2,a,c
3207,809703.0,7,3,a,h
3208,50114.0,3,2,a,c
3209,911634.0,7,1,a,h
3210,722003.0,7,1,a,h
3211,1024289.0,7,1,a,h
3212,121249.0,3,2,a,c
3213,1242042.0,7,1,a,h
3214,1227554.0,7,1,a,h
3215,1214187.0,7,1,a,h
3216,439674.0,3,2,a,c
3217,1245662.0,7,3,a,h
3218,1678376.0,7,3,a,h
3219,1087501.0,7,3,a,h
3220,1601572.0,7,4,a,h
3221,232423.0,3,2,a,c
3222,704198.0,7,1,a,h
3223,204689.0,3,2,a,c
3224,782577.0,7,1,a,h
3225,852590.0,7,1,a,h
3226,1004196.0,7,4,a,h
3227,1184602.0,7,3,a,h
3228,1117213.0,7,1,a,h
3229,1246295.0,7,3,a,h
3230,237705.0,3,2,a,c
3231,871966.0,7,1,a,h
3232,693021.0,7,4,a,h
3233,924756.0,7,1,a,h
3234,289995.0,3,2,a,c
3235,1322767.0,7,1,a,h
3236,279954.0,3,2,a,c
3237,980288.0,7,3,a,h
3238,1238896.0,7,3,a,h
3239,1350580.0,7,1,a,h
3240,1159611.0,7,3,a,h
3241,1224042.0,7,3,a,h
3242,131203.0,3,2,a,c
3243,1429855.0,7,1,a,h
3244,1450515.0,7,1,a,h
3245,856204.0,7,4,a,h
3246,1130678.0,7,1,a,h
3247,1009313.0,7,3,a,h
3248,997224.0,7,1,a,h
3249,1061929.0,7,4,a,h
3250,701790.0,7,1,a,h
3251,1116885.0,7,3,a,h
3252,1644749.0,7,1,a,h
3253,731501.0,7,1,a,h
3254,114115.0,3,2,a,c
3255,1093659.0,7,1,a,h
3256,1430273.0,7,3,a,h
3257,1191425.0,7,3,a,h
3258,1354702.0,7,1,a,h
3259,1040368.0,7,1,a,h
3260,1125336.0,7,1,a,h
3261,726345.0,7,4,a,h
3262,337839.0,3,2,a,c
3263,340312.0,3,2,a,c
3264,80584.0,3,2,a,c
3265,730392.0,7,3,a,h
3266,793779.0,7,4,a,h
3267,1168630.0,7,3,a,h
3268,1445434.0,7,1,a,h
3269,1004019.0,7,4,a,h
3270,732222.0,7,4,a,h
3271,934651.0,7,1,a,h
3272,914711.0,7,3,a,h
3273,1495357.0,7,1,a,h
3274,667615.0,7,1,a,h
3275,688286.0,7,4,a,h
3276,1240454.0,7,1,a,h
3277,1001913.0,7,4,a,h
3278,395729.0,3,2,a,c
3279,1169143.0,7,3,a,h
3280,1782907.0,7,1,a,h
3281,1468997.0,7,4,a,h
3282,1443370.0,7,3,a,h
3283,1432607.0,7,3,a,h
3284,814770.0,7,3,a,h
3285,221058.0,3,2,a,c
3286,1199065.0,7,1,a,h
3287,1639698.0,7,1,a,h
3288,1204379.0,7,4,a,h
3289,1393335.0,7,3,a,h
3290,1563804.0,7,1,a,h
3291,1324824.0,7,4,a,h
3292,1126505.0,7,1,a,h
3293,878232.0,7,1,a,h
3294,930084.0,7,3,a,h
3295,1221213.0,7,1,a,h
3296,1044344.0,7,3,a,h
3297,1298499.0,7,3,a,h
3298,521522.0,3,2,a,c
3299,241074.0,3,2,a,c
3300,1062658.0,7,3,a,h
3301,749322.0,7,1,a,h
3302,1011712.0,7,1,a,h
3303,1595725.0,7,1,a,h
3304,1385919.0,7,1,a,h
3305,1073784.0,7,1,a,h
3306,1409942.0,7,1,a,h
3307,1259231.0,7,3,a,h
3308,98957.0,3,2,a,c
3309,408208.0,3,2,a,c
3310,144985.0,3,2,a,c
3311,538586.0,7,3,a,h
3312,215632.0,3,2,a,c
3313,1203755.0,7,3,a,h
3314,1116864.0,7,1,a,h
3315,1289936.0,7,1,a,h
3316,122961.0,3,2,a,c
3317,1034201.0,7,3,a,h
3318,1293880.0,7,1,a,h
3319,1257168.0,7,1,a,h
3320,691857.0,7,1,a,h
3321,1033028.0,7,4,a,h
3322,162326.0,3,2,a,c
3323,1238358.0,7,1,a,h
3324,996817.0,7,1,a,h
3325,1139752.0,7,1,a,h
3326,332543.0,7,3,a,h
3327,348783.0,3,2,a,c
3328,522718.0,3,2,a,c
3329,756537.0,7,1,a,h
3330,262755.0,3,2,a,c
3331,1143154.0,7,1,a,h
3332,514591.0,3,2,a,c
3333,1466928.0,7,4,a,h
3334,1320053.0,7,4,a,h
3335,1105686.0,7,1,a,h
3336,456269.0,3,2,a,c
3337,901733.0,7,3,a,h
3338,323255.0,3,2,a,c
3339,134761.0,3,2,a,c
3340,1708719.0,7,1,a,h
3341,1228071.0,7,1,a,h
3342,101481.0,3,2,a,c
3343,1056255.0,7,3,a,h
3344,704918.0,7,3,a,h
3345,1072013.0,7,4,a,h
3346,326808.0,3,2,a,c
3347,940710.0,7,3,a,h
3348,445066.0,3,2,a,c
3349,945760.0,7,1,a,h
3350,248325.0,3,2,a,c
3351,441753.0,7,1,a,h
3352,844689.0,7,3,a,h
3353,1296324.0,7,4,a,h
3354,1265377.0,7,3,a,h
3355,793892.0,7,3,a,h
3356,896842.0,7,1,a,h
3357,104357.0,3,2,a,c
3358,729924.0,7,3,a,h
3359,1060173.0,7,1,a,h
3360,1015849.0,7,3,a,h
3361,1278571.0,7,3,a,h
3362,208307.0,3,2,a,c
3363,270433.0,3,2,a,c
3364,824291.0,7,3,a,h
3365,696912.0,7,3,a,h
3366,282999.0,3,2,a,c
3367,95830.0,3,2,a,c
3368,834147.0,7,3,a,h
3369,1029186.0,7,1,a,h
3370,818333.0,7,4,a,h
3371,1093835.0,7,3,a,h
3372,335963.0,3,2,a,c
3373,1093768.0,7,1,a,h
3374,1221057.0,7,1,a,h
3375,1473765.0,7,1,a,h
3376,1703744.0,7,4,a,h
3377,1929317.0,7,4,a,h
3378,1357330.0,7,3,a,h
3379,1469402.0,7,3,a,h
3380,50748.0,3,2,a,c
3381,1014198.0,7,1,a,h
3382,1349360.0,7,3,a,h
3383,142017.0,3,2,a,c
3384,1167488.0,7,4,a,h
3385,202229.0,3,2,a,c
3386,996536.0,7,3,a,h
3387,397509.0,3,2,a,c
3388,663708.0,7,3,a,h
3389,952445.0,7,4,a,h
3390,1363920.0,7,1,a,h
3391,1276138.0,7,3,a,h
3392,219413.0,3,2,a,c
3393,1934429.0,7,1,a,h
3394,2096160.0,7,4,a,h
3395,1665602.0,7,4,a,h
3396,1776683.0,7,1,a,h
3397,1612743.0,7,1,a,h
3398,1107017.0,7,1,a,h
3399,919053.0,7,3,a,h
3400,822874.0,7,1,a,h
3401,340984.0,3,2,a,c
3402,441104.0,3,2,a,c
3403,839570.0,7,3,a,h
3404,1089770.0,7,3,a,h
3405,355148.0,3,2,a,c
3406,1248818.0,7,4,a,h
3407,412562.0,3,2,a,c
3408,263218.0,3,2,a,c
3409,598729.0,7,3,a,h
3410,142029.0,3,2,a,c
3411,954171.0,7,1,a,h
3412,318227.0,3,2,a,c
3413,252282.0,3,2,a,c
3414,959200.0,7,1,a,h
3415,209820.0,3,2,a,c
3416,951323.0,7,3,a,h
3417,472006.0,3,2,a,c
3418,1750837.0,7,1,a,h
3419,1528501.0,7,1,a,h
3420,335390.0,3,2,a,c
3421,1905911.0,7,3,a,h
3422,1422262.0,7,3,a,h
3423,415889.0,3,2,a,c
3424,1352689.0,7,3,a,h
3425,1342323.0,7,4,a,h
3426,1196384.0,7,4,a,h
3427,1003125.0,7,4,a,h
3428,1262389.0,7,3,a,h
3429,460404.0,3,2,a,c
3430,125776.0,3,2,a,c
3431,1137471.0,7,1,a,h
3432,377555.0,3,2,a,c
3433,663969.0,7,3,a,h
3434,1781710.0,7,4,a,h
3435,1326645.0,7,1,a,h
3436,1724558.0,7,4,a,h
3437,1908009.0,7,1,a,h
3438,1496940.0,7,1,a,h
3439,455972.0,3,2,a,c
3440,193200.0,3,2,a,c
3441,909501.0,7,4,a,h
3442,902014.0,7,4,a,h
3443,230678.0,3,2,a,c
3444,967088.0,7,4,a,h
3445,1016979.0,7,1,a,h
3446,889067.0,7,3,a,h
3447,336007.0,3,2,a,c
3448,616079.0,7,1,a,h
3449,783884.0,7,1,a,h
3450,1559592.0,7,1,a,h
