Case_ID,Source,Timestamp1,User1,Case_ID2,Target,Timestamp2,User2,Comparison,Count,Count_Reverse,Start_Connect,End_Connect,Duration
7322,g,2117-06-24 14:21:14,u6,7322,e,2117-06-25 07:29:08,u7,True,4,3,,,-61674.0
7322,d,2117-06-21 16:04:19,u5,7322,g,2117-06-24 14:21:14,u6,True,3,4,,,-253015.0
7322,b,2117-06-21 06:44:53,u3,7322,d,2117-06-21 16:04:19,u5,True,2,5,,,-33566.0
7322,a,2117-06-21 01:21:35,u2,7322,b,2117-06-21 06:44:53,u3,True,1,6,Start,,-19398.0
7323,g,2117-07-03 10:01:26,u6,7323,h,2117-07-04 22:07:44,u1,True,6,1,,End,-129978.0
7323,f,2117-07-01 13:41:08,u7,7323,g,2117-07-03 10:01:26,u6,True,5,2,,,-159618.0
7323,e,2117-06-30 09:56:03,u7,7323,f,2117-07-01 13:41:08,u7,True,4,3,,,-99905.0
7323,d,2117-06-27 07:09:35,u6,7323,e,2117-06-30 09:56:03,u7,True,3,4,,,-269188.0
7323,b,2117-06-26 08:38:37,u3,7323,d,2117-06-27 07:09:35,u6,True,2,5,,,-81058.0
7323,a,2117-06-23 22:08:53,u2,7323,b,2117-06-26 08:38:37,u3,True,1,6,Start,,-210584.0
7324,f,2117-07-21 16:01:52,u7,7324,h,2117-07-24 05:49:15,u1,True,6,1,,End,-222443.0
7324,e,2117-07-10 07:50:42,u7,7324,f,2117-07-21 16:01:52,u7,True,5,2,,,-979870.0
7324,g,2117-07-06 23:22:08,u6,7324,e,2117-07-10 07:50:42,u7,True,4,3,,,-289714.0
7324,d,2117-07-04 15:35:49,u6,7324,g,2117-07-06 23:22:08,u6,True,3,4,,,-200779.0
7324,b,2117-06-28 17:02:08,u4,7324,d,2117-07-04 15:35:49,u6,True,2,5,,,-513221.0
7324,a,2117-06-26 03:26:00,u2,7324,b,2117-06-28 17:02:08,u4,True,1,6,Start,,-221768.0
7325,f,2117-07-28 05:36:26,u7,7325,h,2117-07-30 05:16:22,u2,True,6,1,,End,-171596.0
7325,e,2117-07-14 12:38:50,u7,7325,f,2117-07-28 05:36:26,u7,True,5,2,,,-1184256.0
7325,g,2117-07-12 18:42:45,u5,7325,e,2117-07-14 12:38:50,u7,True,4,3,,,-150965.0
7325,d,2117-07-06 06:42:55,u5,7325,g,2117-07-12 18:42:45,u5,True,3,4,,,-561590.0
7325,b,2117-07-04 21:30:44,u4,7325,d,2117-07-06 06:42:55,u5,True,2,5,,,-119531.0
7325,a,2117-07-03 23:06:07,u2,7325,b,2117-07-04 21:30:44,u4,True,1,6,Start,,-80677.0
7326,f,2117-07-29 12:20:29,u7,7326,h,2117-08-01 03:08:25,u1,True,6,1,,End,-226076.0
7326,e,2117-07-20 11:48:55,u7,7326,f,2117-07-29 12:20:29,u7,True,5,2,,,-779494.0
7326,g,2117-07-09 01:26:47,u6,7326,e,2117-07-20 11:48:55,u7,True,4,3,,,-987728.0
7326,d,2117-07-08 03:00:03,u6,7326,g,2117-07-09 01:26:47,u6,True,3,4,,,-80804.0
7326,b,2117-07-07 06:47:41,u4,7326,d,2117-07-08 03:00:03,u6,True,2,5,,,-72742.0
7326,a,2117-07-06 13:39:23,u2,7326,b,2117-07-07 06:47:41,u4,True,1,6,Start,,-61698.0
7327,f,2117-07-27 03:13:49,u8,7327,h,2117-07-29 12:49:58,u1,True,6,1,,End,-207369.0
7327,e,2117-07-26 06:28:24,u7,7327,f,2117-07-27 03:13:49,u8,True,5,2,,,-74725.0
7327,g,2117-07-18 14:20:07,u5,7327,e,2117-07-26 06:28:24,u7,True,4,3,,,-662897.0
7327,d,2117-07-13 19:21:50,u5,7327,g,2117-07-18 14:20:07,u5,True,3,4,,,-413897.0
7327,b,2117-07-13 00:03:05,u3,7327,d,2117-07-13 19:21:50,u5,True,2,5,,,-69525.0
7327,a,2117-07-11 10:56:42,u2,7327,b,2117-07-13 00:03:05,u3,True,1,6,Start,,-133583.0
7328,g,2117-07-25 12:04:54,u6,7328,h,2117-07-27 08:57:10,u1,True,6,1,,End,-161536.0
7328,f,2117-07-24 11:21:16,u8,7328,g,2117-07-25 12:04:54,u6,True,5,2,,,-89018.0
7328,e,2117-07-23 15:52:06,u8,7328,f,2117-07-24 11:21:16,u8,True,4,3,,,-70150.0
7328,d,2117-07-21 00:59:51,u5,7328,e,2117-07-23 15:52:06,u8,True,3,4,,,-226335.0
7328,b,2117-07-19 17:43:13,u3,7328,d,2117-07-21 00:59:51,u5,True,2,5,,,-112598.0
7328,a,2117-07-17 21:34:38,u1,7328,b,2117-07-19 17:43:13,u3,True,1,6,Start,,-158915.0
7329,f,2117-07-29 09:24:25,u8,7329,h,2117-08-01 12:34:48,u2,True,6,1,,End,-270623.0
7329,g,2117-07-29 09:05:28,u5,7329,f,2117-07-29 09:24:25,u8,True,5,2,,,-1137.0
7329,e,2117-07-28 05:37:52,u8,7329,g,2117-07-29 09:05:28,u5,True,4,3,,,-98856.0
7329,d,2117-07-28 05:27:50,u5,7329,e,2117-07-28 05:37:52,u8,True,3,4,,,-602.0
7329,b,2117-07-27 07:00:19,u3,7329,d,2117-07-28 05:27:50,u5,True,2,5,,,-80851.0
7329,a,2117-07-25 16:25:01,u1,7329,b,2117-07-27 07:00:19,u3,True,1,6,Start,,-138918.0
7330,f,2117-08-01 13:49:52,u7,7330,h,2117-08-02 22:58:36,u1,True,6,1,,End,-119324.0
7330,e,2117-07-31 04:10:52,u7,7330,f,2117-08-01 13:49:52,u7,True,5,2,,,-121140.0
7330,g,2117-07-26 03:22:55,u6,7330,e,2117-07-31 04:10:52,u7,True,4,3,,,-434877.0
7330,d,2117-07-25 03:34:26,u5,7330,g,2117-07-26 03:22:55,u6,True,3,4,,,-85709.0
7330,b,2117-07-24 09:47:47,u3,7330,d,2117-07-25 03:34:26,u5,True,2,5,,,-63999.0
7330,a,2117-07-23 09:16:41,u2,7330,b,2117-07-24 09:47:47,u3,True,1,6,Start,,-88266.0
7331,f,2117-08-14 09:09:41,u8,7331,h,2117-08-17 05:01:18,u2,True,6,1,,End,-244297.0
7331,e,2117-08-14 06:04:24,u7,7331,f,2117-08-14 09:09:41,u8,True,5,2,,,-11117.0
7331,g,2117-08-08 02:04:07,u6,7331,e,2117-08-14 06:04:24,u7,True,4,3,,,-532817.0
7331,d,2117-08-07 13:31:07,u5,7331,g,2117-08-08 02:04:07,u6,True,3,4,,,-45180.0
7331,b,2117-08-06 15:27:58,u3,7331,d,2117-08-07 13:31:07,u5,True,2,5,,,-79389.0
7331,a,2117-08-02 11:28:03,u2,7331,b,2117-08-06 15:27:58,u3,True,1,6,Start,,-359995.0
7332,f,2117-08-10 21:49:27,u8,7332,h,2117-08-11 23:07:11,u1,True,6,1,,End,-91064.0
7332,g,2117-08-09 17:22:39,u6,7332,f,2117-08-10 21:49:27,u8,True,5,2,,,-102408.0
7332,e,2117-08-09 17:22:39,u8,7332,g,2117-08-09 17:22:39,u6,True,4,3,,,0.0
7332,d,2117-08-09 17:22:39,u5,7332,e,2117-08-09 17:22:39,u8,True,3,4,,,0.0
7332,b,2117-08-09 02:11:37,u3,7332,d,2117-08-09 17:22:39,u5,True,2,5,,,-54662.0
7332,a,2117-08-03 09:13:30,u2,7332,b,2117-08-09 02:11:37,u3,True,1,6,Start,,-493087.0
7333,b,2117-08-11 06:59:05,u3,7333,c,2117-08-11 11:28:41,u2,True,2,1,,End,-16176.0
7333,a,2117-08-07 23:42:59,u1,7333,b,2117-08-11 06:59:05,u3,True,1,2,Start,,-285366.0
7334,f,2117-08-29 23:52:51,u8,7334,h,2117-09-03 00:38:25,u1,True,6,1,,End,-348334.0
7334,e,2117-08-29 04:03:06,u8,7334,f,2117-08-29 23:52:51,u8,True,5,2,,,-71385.0
7334,g,2117-08-22 19:36:34,u6,7334,e,2117-08-29 04:03:06,u8,True,4,3,,,-548792.0
7334,d,2117-08-21 07:22:53,u5,7334,g,2117-08-22 19:36:34,u6,True,3,4,,,-130421.0
7334,b,2117-08-20 10:57:04,u3,7334,d,2117-08-21 07:22:53,u5,True,2,5,,,-73549.0
7334,a,2117-08-18 20:29:23,u2,7334,b,2117-08-20 10:57:04,u3,True,1,6,Start,,-138461.0
7335,g,2117-08-27 03:05:32,u6,7335,h,2117-08-31 00:12:44,u1,True,6,1,,End,-335232.0
7335,f,2117-08-24 22:53:42,u7,7335,g,2117-08-27 03:05:32,u6,True,5,2,,,-187910.0
7335,e,2117-08-24 08:22:50,u7,7335,f,2117-08-24 22:53:42,u7,True,4,3,,,-52252.0
7335,d,2117-08-22 18:11:06,u5,7335,e,2117-08-24 08:22:50,u7,True,3,4,,,-137504.0
7335,b,2117-08-21 01:01:41,u3,7335,d,2117-08-22 18:11:06,u5,True,2,5,,,-148165.0
7335,a,2117-08-19 16:19:37,u2,7335,b,2117-08-21 01:01:41,u3,True,1,6,Start,,-117724.0
7336,f,2117-09-03 20:13:08,u8,7336,h,2117-09-07 10:54:31,u2,True,6,1,,End,-312083.0
7336,e,2117-09-03 11:06:33,u7,7336,f,2117-09-03 20:13:08,u8,True,5,2,,,-32795.0
7336,g,2117-09-02 00:05:43,u6,7336,e,2117-09-03 11:06:33,u7,True,4,3,,,-126050.0
7336,d,2117-08-30 13:57:57,u5,7336,g,2117-09-02 00:05:43,u6,True,3,4,,,-209266.0
7336,b,2117-08-29 19:09:39,u3,7336,d,2117-08-30 13:57:57,u5,True,2,5,,,-67698.0
7336,a,2117-08-28 01:42:34,u2,7336,b,2117-08-29 19:09:39,u3,True,1,6,Start,,-149225.0
7337,f,2117-09-10 02:04:58,u8,7337,h,2117-09-12 12:50:52,u1,True,6,1,,End,-211554.0
7337,e,2117-09-08 19:16:04,u7,7337,f,2117-09-10 02:04:58,u8,True,5,2,,,-110934.0
7337,g,2117-09-07 15:07:16,u6,7337,e,2117-09-08 19:16:04,u7,True,4,3,,,-101328.0
7337,d,2117-09-06 02:10:00,u5,7337,g,2117-09-07 15:07:16,u6,True,3,4,,,-133036.0
7337,b,2117-09-05 02:56:53,u3,7337,d,2117-09-06 02:10:00,u5,True,2,5,,,-83587.0
7337,a,2117-09-04 00:36:39,u1,7337,b,2117-09-05 02:56:53,u3,True,1,6,Start,,-94814.0
7338,b,2117-09-13 15:49:48,u3,7338,c,2117-09-14 23:01:10,u2,True,2,1,,End,-112282.0
7338,a,2117-09-10 01:24:05,u1,7338,b,2117-09-13 15:49:48,u3,True,1,2,Start,,-311143.0
7339,g,2117-09-27 17:00:14,u6,7339,h,2117-09-30 05:37:16,u1,True,6,1,,End,-218222.0
7339,f,2117-09-24 21:07:41,u8,7339,g,2117-09-27 17:00:14,u6,True,5,2,,,-244353.0
7339,e,2117-09-24 03:53:38,u7,7339,f,2117-09-24 21:07:41,u8,True,4,3,,,-62043.0
7339,d,2117-09-23 13:19:57,u5,7339,e,2117-09-24 03:53:38,u7,True,3,4,,,-52421.0
7339,b,2117-09-22 16:20:44,u3,7339,d,2117-09-23 13:19:57,u5,True,2,5,,,-75553.0
7339,a,2117-09-21 12:16:53,u2,7339,b,2117-09-22 16:20:44,u3,True,1,6,Start,,-101031.0
7340,g,2117-10-03 13:03:41,u6,7340,h,2117-10-04 22:40:47,u1,True,6,1,,End,-121026.0
7340,f,2117-10-02 14:33:17,u7,7340,g,2117-10-03 13:03:41,u6,True,5,2,,,-81024.0
7340,e,2117-10-01 05:21:38,u8,7340,f,2117-10-02 14:33:17,u7,True,4,3,,,-119499.0
7340,d,2117-09-27 14:44:13,u5,7340,e,2117-10-01 05:21:38,u8,True,3,4,,,-311845.0
7340,b,2117-09-26 15:12:11,u3,7340,d,2117-09-27 14:44:13,u5,True,2,5,,,-84722.0
7340,a,2117-09-23 13:23:06,u1,7340,b,2117-09-26 15:12:11,u3,True,1,6,Start,,-265745.0
7341,b,2117-10-01 07:47:42,u3,7341,c,2117-10-02 01:17:20,u2,True,2,1,,End,-62978.0
7341,a,2117-09-30 05:37:16,u1,7341,b,2117-10-01 07:47:42,u3,True,1,2,Start,,-94226.0
7342,f,2117-10-18 14:00:54,u8,7342,h,2117-10-19 09:02:54,u1,True,6,1,,End,-68520.0
7342,g,2117-10-18 09:16:26,u5,7342,f,2117-10-18 14:00:54,u8,True,5,2,,,-17068.0
7342,e,2117-10-17 09:35:57,u7,7342,g,2117-10-18 09:16:26,u5,True,4,3,,,-85229.0
7342,d,2117-10-10 18:04:59,u5,7342,e,2117-10-17 09:35:57,u7,True,3,4,,,-574258.0
7342,b,2117-10-09 04:29:32,u3,7342,d,2117-10-10 18:04:59,u5,True,2,5,,,-135327.0
7342,a,2117-10-05 22:15:05,u1,7342,b,2117-10-09 04:29:32,u3,True,1,6,Start,,-281667.0
7343,f,2117-10-23 11:49:02,u7,7343,h,2117-10-26 16:15:13,u1,True,6,1,,End,-275171.0
7343,g,2117-10-22 03:41:20,u6,7343,f,2117-10-23 11:49:02,u7,True,5,2,,,-115662.0
7343,e,2117-10-22 01:31:33,u7,7343,g,2117-10-22 03:41:20,u6,True,4,3,,,-7787.0
7343,d,2117-10-16 05:02:53,u6,7343,e,2117-10-22 01:31:33,u7,True,3,4,,,-505720.0
7343,b,2117-10-15 10:09:35,u4,7343,d,2117-10-16 05:02:53,u6,True,2,5,,,-67998.0
7343,a,2117-10-12 22:47:20,u2,7343,b,2117-10-15 10:09:35,u4,True,1,6,Start,,-213735.0
7344,f,2117-11-05 09:08:25,u7,7344,h,2117-11-08 14:48:09,u1,True,6,1,,End,-279584.0
7344,e,2117-10-29 08:42:25,u7,7344,f,2117-11-05 09:08:25,u7,True,5,2,,,-606360.0
7344,g,2117-10-24 08:44:50,u6,7344,e,2117-10-29 08:42:25,u7,True,4,3,,,-431855.0
7344,d,2117-10-23 03:37:48,u6,7344,g,2117-10-24 08:44:50,u6,True,3,4,,,-104822.0
7344,b,2117-10-16 10:04:37,u4,7344,d,2117-10-23 03:37:48,u6,True,2,5,,,-581591.0
7344,a,2117-10-14 04:12:26,u1,7344,b,2117-10-16 10:04:37,u4,True,1,6,Start,,-193931.0
7345,f,2117-11-11 23:32:45,u7,7345,h,2117-11-14 20:06:30,u2,True,6,1,,End,-246825.0
7345,e,2117-11-04 06:07:06,u7,7345,f,2117-11-11 23:32:45,u7,True,5,2,,,-667539.0
7345,g,2117-10-26 22:49:32,u5,7345,e,2117-11-04 06:07:06,u7,True,4,3,,,-717454.0
7345,d,2117-10-25 11:14:47,u5,7345,g,2117-10-26 22:49:32,u5,True,3,4,,,-128085.0
7345,b,2117-10-24 00:32:00,u4,7345,d,2117-10-25 11:14:47,u5,True,2,5,,,-124967.0
7345,a,2117-10-22 15:00:31,u2,7345,b,2117-10-24 00:32:00,u4,True,1,6,Start,,-120689.0
7346,f,2117-11-12 16:28:52,u7,7346,h,2117-11-13 14:25:05,u1,True,6,1,,End,-78973.0
7346,e,2117-11-10 09:36:12,u7,7346,f,2117-11-12 16:28:52,u7,True,5,2,,,-197560.0
7346,g,2117-11-07 12:53:49,u5,7346,e,2117-11-10 09:36:12,u7,True,4,3,,,-247343.0
7346,d,2117-11-01 15:03:39,u6,7346,g,2117-11-07 12:53:49,u5,True,3,4,,,-510610.0
7346,b,2117-10-31 22:17:56,u3,7346,d,2117-11-01 15:03:39,u6,True,2,5,,,-60343.0
7346,a,2117-10-28 16:17:37,u1,7346,b,2117-10-31 22:17:56,u3,True,1,6,Start,,-280819.0
7347,f,2117-11-19 20:57:56,u8,7347,h,2117-11-23 07:54:53,u2,True,6,1,,End,-298617.0
7347,e,2117-11-12 02:56:40,u8,7347,f,2117-11-19 20:57:56,u8,True,5,2,,,-669676.0
7347,g,2117-11-10 19:07:51,u6,7347,e,2117-11-12 02:56:40,u8,True,4,3,,,-114529.0
7347,d,2117-11-08 06:22:27,u5,7347,g,2117-11-10 19:07:51,u6,True,3,4,,,-218724.0
7347,b,2117-11-04 20:43:44,u3,7347,d,2117-11-08 06:22:27,u5,True,2,5,,,-293923.0
7347,a,2117-11-01 20:19:48,u1,7347,b,2117-11-04 20:43:44,u3,True,1,6,Start,,-260636.0
7348,f,2117-11-21 07:33:03,u8,7348,h,2117-11-22 08:08:11,u1,True,6,1,,End,-88508.0
7348,e,2117-11-17 13:58:17,u8,7348,f,2117-11-21 07:33:03,u8,True,5,2,,,-322486.0
7348,g,2117-11-15 04:41:53,u5,7348,e,2117-11-17 13:58:17,u8,True,4,3,,,-206184.0
7348,d,2117-11-10 23:18:47,u5,7348,g,2117-11-15 04:41:53,u5,True,3,4,,,-364986.0
7348,b,2117-11-08 17:48:23,u3,7348,d,2117-11-10 23:18:47,u5,True,2,5,,,-192624.0
7348,a,2117-11-05 19:01:22,u1,7348,b,2117-11-08 17:48:23,u3,True,1,6,Start,,-254821.0
7349,f,2117-11-22 19:51:07,u7,7349,h,2117-11-24 23:40:36,u1,True,6,1,,End,-186569.0
7349,e,2117-11-17 07:57:35,u7,7349,f,2117-11-22 19:51:07,u7,True,5,2,,,-474812.0
7349,g,2117-11-14 04:50:33,u6,7349,e,2117-11-17 07:57:35,u7,True,4,3,,,-270422.0
7349,d,2117-11-13 05:43:13,u6,7349,g,2117-11-14 04:50:33,u6,True,3,4,,,-83240.0
7349,b,2117-11-12 10:17:26,u4,7349,d,2117-11-13 05:43:13,u6,True,2,5,,,-69947.0
7349,a,2117-11-09 12:52:12,u2,7349,b,2117-11-12 10:17:26,u4,True,1,6,Start,,-249914.0
7350,f,2117-11-24 00:42:11,u8,7350,h,2117-11-26 04:12:00,u2,True,6,1,,End,-185389.0
7350,e,2117-11-22 13:45:09,u7,7350,f,2117-11-24 00:42:11,u8,True,5,2,,,-125822.0
7350,g,2117-11-19 12:08:21,u6,7350,e,2117-11-22 13:45:09,u7,True,4,3,,,-265008.0
7350,d,2117-11-16 12:21:52,u5,7350,g,2117-11-19 12:08:21,u6,True,3,4,,,-258389.0
7350,b,2117-11-15 15:07:31,u3,7350,d,2117-11-16 12:21:52,u5,True,2,5,,,-76461.0
7350,a,2117-11-12 19:07:01,u2,7350,b,2117-11-15 15:07:31,u3,True,1,6,Start,,-244830.0
7351,b,2117-11-18 20:34:13,u3,7351,c,2117-11-20 16:49:13,u1,True,2,1,,End,-159300.0
7351,a,2117-11-16 11:29:19,u2,7351,b,2117-11-18 20:34:13,u3,True,1,2,Start,,-205494.0
7352,b,2117-11-20 20:15:41,u3,7352,c,2117-11-21 05:57:40,u1,True,2,1,,End,-34919.0
7352,a,2117-11-19 21:22:28,u1,7352,b,2117-11-20 20:15:41,u3,True,1,2,Start,,-82393.0
7353,f,2117-12-06 10:20:46,u7,7353,h,2117-12-10 04:34:29,u1,True,6,1,,End,-324823.0
7353,e,2117-12-06 05:22:50,u8,7353,f,2117-12-06 10:20:46,u7,True,5,2,,,-17876.0
7353,g,2117-12-04 20:24:20,u6,7353,e,2117-12-06 05:22:50,u8,True,4,3,,,-118710.0
7353,d,2117-11-29 23:34:07,u5,7353,g,2117-12-04 20:24:20,u6,True,3,4,,,-420613.0
7353,b,2117-11-28 12:23:09,u4,7353,d,2117-11-29 23:34:07,u5,True,2,5,,,-126658.0
7353,a,2117-11-26 18:11:20,u1,7353,b,2117-11-28 12:23:09,u4,True,1,6,Start,,-151909.0
7354,b,2117-12-04 17:44:27,u3,7354,c,2117-12-06 22:32:01,u2,True,2,1,,End,-190054.0
7354,a,2117-12-02 14:32:34,u2,7354,b,2117-12-04 17:44:27,u3,True,1,2,Start,,-184313.0
7355,g,2117-12-16 02:35:36,u6,7355,h,2117-12-19 11:43:28,u2,True,6,1,,End,-292072.0
7355,f,2117-12-15 07:56:24,u8,7355,g,2117-12-16 02:35:36,u6,True,5,2,,,-67152.0
7355,e,2117-12-14 18:19:39,u7,7355,f,2117-12-15 07:56:24,u8,True,4,3,,,-49005.0
7355,d,2117-12-11 11:57:22,u5,7355,e,2117-12-14 18:19:39,u7,True,3,4,,,-282137.0
7355,b,2117-12-10 11:51:39,u3,7355,d,2117-12-11 11:57:22,u5,True,2,5,,,-86743.0
7355,a,2117-12-08 20:51:02,u2,7355,b,2117-12-10 11:51:39,u3,True,1,6,Start,,-140437.0
7356,b,2117-12-24 20:37:37,u4,7356,c,2117-12-25 13:34:13,u2,True,2,1,,End,-60996.0
7356,a,2117-12-21 00:03:21,u2,7356,b,2117-12-24 20:37:37,u4,True,1,2,Start,,-333256.0
7357,f,2118-01-01 09:59:56,u8,7357,h,2118-01-02 13:12:57,u2,True,6,1,,End,-97981.0
7357,e,2118-01-01 06:40:48,u7,7357,f,2118-01-01 09:59:56,u8,True,5,2,,,-11948.0
7357,g,2117-12-29 20:55:43,u6,7357,e,2118-01-01 06:40:48,u7,True,4,3,,,-207905.0
7357,d,2117-12-27 13:47:57,u6,7357,g,2117-12-29 20:55:43,u6,True,3,4,,,-198466.0
7357,b,2117-12-27 00:01:14,u3,7357,d,2117-12-27 13:47:57,u6,True,2,5,,,-49603.0
7357,a,2117-12-22 09:37:15,u1,7357,b,2117-12-27 00:01:14,u3,True,1,6,Start,,-397439.0
7358,f,2118-01-08 09:26:36,u7,7358,h,2118-01-10 05:07:51,u1,True,6,1,,End,-157275.0
7358,e,2118-01-04 16:46:46,u7,7358,f,2118-01-08 09:26:36,u7,True,5,2,,,-319190.0
7358,g,2117-12-30 02:37:10,u5,7358,e,2118-01-04 16:46:46,u7,True,4,3,,,-482976.0
7358,d,2117-12-29 20:00:05,u5,7358,g,2117-12-30 02:37:10,u5,True,3,4,,,-23825.0
7358,b,2117-12-28 16:41:37,u3,7358,d,2117-12-29 20:00:05,u5,True,2,5,,,-98308.0
7358,a,2117-12-26 15:23:25,u1,7358,b,2117-12-28 16:41:37,u3,True,1,6,Start,,-177492.0
7359,g,2118-01-11 08:51:25,u5,7359,h,2118-01-13 03:34:30,u2,True,6,1,,End,-153785.0
7359,f,2118-01-09 23:46:31,u7,7359,g,2118-01-11 08:51:25,u5,True,5,2,,,-119094.0
7359,e,2118-01-06 17:39:35,u7,7359,f,2118-01-09 23:46:31,u7,True,4,3,,,-281216.0
7359,d,2118-01-04 02:03:48,u5,7359,e,2118-01-06 17:39:35,u7,True,3,4,,,-228947.0
7359,b,2118-01-03 10:36:52,u3,7359,d,2118-01-04 02:03:48,u5,True,2,5,,,-55616.0
7359,a,2117-12-31 10:38:08,u2,7359,b,2118-01-03 10:36:52,u3,True,1,6,Start,,-259124.0
7360,f,2118-01-20 18:50:51,u8,7360,h,2118-01-23 04:54:37,u1,True,6,1,,End,-209026.0
7360,e,2118-01-19 11:08:00,u8,7360,f,2118-01-20 18:50:51,u8,True,5,2,,,-114171.0
7360,g,2118-01-14 22:40:25,u5,7360,e,2118-01-19 11:08:00,u8,True,4,3,,,-390455.0
7360,d,2118-01-12 18:17:34,u5,7360,g,2118-01-14 22:40:25,u5,True,3,4,,,-188571.0
7360,b,2118-01-11 12:52:52,u4,7360,d,2118-01-12 18:17:34,u5,True,2,5,,,-105882.0
7360,a,2118-01-09 02:02:09,u2,7360,b,2118-01-11 12:52:52,u4,True,1,6,Start,,-211843.0
7361,f,2118-01-27 13:18:42,u7,7361,h,2118-01-29 07:11:11,u1,True,6,1,,End,-150749.0
7361,e,2118-01-20 00:50:11,u7,7361,f,2118-01-27 13:18:42,u7,True,5,2,,,-649711.0
7361,g,2118-01-19 06:45:51,u5,7361,e,2118-01-20 00:50:11,u7,True,4,3,,,-65060.0
7361,d,2118-01-13 17:30:58,u6,7361,g,2118-01-19 06:45:51,u5,True,3,4,,,-479693.0
7361,b,2118-01-13 09:46:41,u3,7361,d,2118-01-13 17:30:58,u6,True,2,5,,,-27857.0
7361,a,2118-01-11 14:37:51,u2,7361,b,2118-01-13 09:46:41,u3,True,1,6,Start,,-155330.0
7362,f,2118-01-28 15:36:37,u7,7362,h,2118-01-30 06:18:14,u1,True,6,1,,End,-139297.0
7362,e,2118-01-26 23:51:31,u7,7362,f,2118-01-28 15:36:37,u7,True,5,2,,,-143106.0
7362,g,2118-01-24 05:30:47,u6,7362,e,2118-01-26 23:51:31,u7,True,4,3,,,-238844.0
7362,d,2118-01-19 23:35:58,u5,7362,g,2118-01-24 05:30:47,u6,True,3,4,,,-366889.0
7362,b,2118-01-19 02:02:01,u4,7362,d,2118-01-19 23:35:58,u5,True,2,5,,,-77637.0
7362,a,2118-01-17 20:12:26,u2,7362,b,2118-01-19 02:02:01,u4,True,1,6,Start,,-107375.0
7363,f,2118-02-04 08:03:27,u8,7363,h,2118-02-05 23:40:52,u1,True,6,1,,End,-142645.0
7363,e,2118-02-04 03:52:38,u7,7363,f,2118-02-04 08:03:27,u8,True,5,2,,,-15049.0
7363,g,2118-01-31 20:02:21,u6,7363,e,2118-02-04 03:52:38,u7,True,4,3,,,-287417.0
7363,d,2118-01-27 12:27:53,u6,7363,g,2118-01-31 20:02:21,u6,True,3,4,,,-372868.0
7363,b,2118-01-25 23:15:01,u3,7363,d,2118-01-27 12:27:53,u6,True,2,5,,,-133972.0
7363,a,2118-01-23 22:06:06,u1,7363,b,2118-01-25 23:15:01,u3,True,1,6,Start,,-176935.0
7364,f,2118-02-18 02:04:07,u7,7364,h,2118-02-20 13:50:21,u2,True,6,1,,End,-215174.0
7364,e,2118-02-12 15:33:25,u7,7364,f,2118-02-18 02:04:07,u7,True,5,2,,,-469842.0
7364,g,2118-02-05 06:49:18,u6,7364,e,2118-02-12 15:33:25,u7,True,4,3,,,-636247.0
7364,d,2118-01-31 04:58:47,u5,7364,g,2118-02-05 06:49:18,u6,True,3,4,,,-438631.0
7364,b,2118-01-30 15:40:05,u4,7364,d,2118-01-31 04:58:47,u5,True,2,5,,,-47922.0
7364,a,2118-01-28 06:53:12,u1,7364,b,2118-01-30 15:40:05,u4,True,1,6,Start,,-204413.0
7365,f,2118-02-18 02:04:07,u7,7365,h,2118-02-20 01:14:56,u1,True,6,1,,End,-169849.0
7365,e,2118-02-17 09:20:52,u7,7365,f,2118-02-18 02:04:07,u7,True,5,2,,,-60195.0
7365,g,2118-02-13 16:47:43,u6,7365,e,2118-02-17 09:20:52,u7,True,4,3,,,-318789.0
7365,d,2118-02-09 09:36:06,u5,7365,g,2118-02-13 16:47:43,u6,True,3,4,,,-371497.0
7365,b,2118-02-08 13:16:27,u4,7365,d,2118-02-09 09:36:06,u5,True,2,5,,,-73179.0
7365,a,2118-02-06 03:47:52,u1,7365,b,2118-02-08 13:16:27,u4,True,1,6,Start,,-206915.0
7366,f,2118-02-25 15:20:15,u8,7366,h,2118-02-27 00:46:03,u2,True,6,1,,End,-120348.0
7366,g,2118-02-24 20:56:36,u5,7366,f,2118-02-25 15:20:15,u8,True,5,2,,,-66219.0
7366,e,2118-02-23 10:40:48,u8,7366,g,2118-02-24 20:56:36,u5,True,4,3,,,-123348.0
7366,d,2118-02-18 16:26:16,u6,7366,e,2118-02-23 10:40:48,u8,True,3,4,,,-411272.0
7366,b,2118-02-17 23:24:32,u3,7366,d,2118-02-18 16:26:16,u6,True,2,5,,,-61304.0
7366,a,2118-02-15 22:17:23,u1,7366,b,2118-02-17 23:24:32,u3,True,1,6,Start,,-176829.0
7367,g,2118-03-04 14:26:08,u6,7367,h,2118-03-06 11:49:45,u1,True,6,1,,End,-163417.0
7367,f,2118-02-28 14:00:25,u7,7367,g,2118-03-04 14:26:08,u6,True,5,2,,,-347143.0
7367,e,2118-02-27 22:45:08,u8,7367,f,2118-02-28 14:00:25,u7,True,4,3,,,-54917.0
7367,d,2118-02-24 12:01:02,u6,7367,e,2118-02-27 22:45:08,u8,True,3,4,,,-297846.0
7367,b,2118-02-23 13:02:02,u3,7367,d,2118-02-24 12:01:02,u6,True,2,5,,,-82740.0
7367,a,2118-02-21 06:03:48,u2,7367,b,2118-02-23 13:02:02,u3,True,1,6,Start,,-197894.0
