Case_ID,Case Duration,Case Length,Variants,First User,Last User
5834,1945803.0,7,50,u2,u1
5835,1017458.0,7,118,u2,u2
5836,1188321.0,7,66,u2,u2
5837,1040653.0,7,112,u1,u2
5838,994183.0,7,15,u2,u1
5839,966660.0,7,370,u2,u2
5840,1257133.0,7,89,u1,u1
5841,1041455.0,7,46,u2,u2
5842,996640.0,7,77,u1,u1
5843,344999.0,3,1,u2,u2
5844,831083.0,7,20,u1,u1
5845,795225.0,7,21,u1,u1
5846,972630.0,7,186,u2,u2
5847,293351.0,3,1,u2,u2
5848,775417.0,7,74,u2,u2
5849,338842.0,3,4,u1,u2
5850,996416.0,7,73,u2,u1
5851,1446344.0,7,208,u2,u2
5852,1882712.0,7,111,u2,u2
5853,1680838.0,7,46,u2,u2
5854,296381.0,3,3,u1,u1
5855,1087925.0,7,13,u2,u2
5856,1428948.0,7,35,u1,u2
5857,1328879.0,7,148,u1,u2
5858,192221.0,3,10,u1,u2
5859,560154.0,3,1,u2,u2
5860,744874.0,7,22,u2,u2
5861,94125.0,3,3,u1,u1
5862,987758.0,7,84,u2,u1
5863,1355600.0,7,187,u2,u1
5864,1032499.0,7,82,u2,u1
5865,1101597.0,7,68,u2,u1
5866,172443.0,3,6,u2,u2
5867,306751.0,3,1,u2,u2
5868,863323.0,7,301,u1,u2
5869,563037.0,7,54,u2,u1
5870,716972.0,7,38,u1,u2
5871,1121121.0,7,131,u2,u1
5872,261441.0,3,4,u1,u2
5873,1464203.0,7,27,u1,u2
5874,1045366.0,7,47,u2,u2
5875,1042032.0,7,13,u2,u2
5876,1069847.0,7,202,u2,u2
5877,1400167.0,7,37,u2,u1
5878,273339.0,3,5,u2,u1
5879,971714.0,7,15,u2,u1
5880,107819.0,3,9,u1,u1
5881,1187134.0,7,136,u2,u1
5882,544921.0,7,126,u2,u2
5883,1303966.0,7,27,u1,u2
5884,1262422.0,7,66,u2,u2
5885,915273.0,7,55,u2,u2
5886,978959.0,7,276,u2,u1
5887,984088.0,7,20,u1,u1
5888,925927.0,7,195,u2,u2
5889,452842.0,3,1,u2,u2
5890,355702.0,3,5,u2,u1
5891,1076522.0,7,198,u1,u2
5892,933410.0,7,356,u2,u2
5893,905019.0,7,316,u1,u2
5894,1448592.0,7,38,u1,u2
5895,1400286.0,7,98,u1,u1
5896,1535293.0,7,56,u1,u2
5897,232286.0,3,5,u2,u1
5898,1261297.0,7,51,u2,u1
5899,763883.0,7,283,u2,u2
5900,1593013.0,7,43,u2,u1
5901,1326098.0,7,79,u2,u1
5902,1209600.0,7,94,u1,u1
5903,1078828.0,7,15,u2,u1
5904,827358.0,7,126,u2,u2
5905,1311262.0,7,18,u2,u2
5906,902020.0,7,267,u2,u1
5907,680128.0,7,13,u2,u2
5908,1434317.0,7,87,u2,u2
5909,942410.0,7,54,u2,u1
5910,1613293.0,7,19,u2,u1
5911,1027907.0,7,27,u1,u2
5912,1280008.0,7,119,u2,u2
5913,354771.0,3,1,u2,u2
5914,823409.0,7,153,u2,u1
5915,488584.0,3,9,u1,u1
5916,373186.0,3,2,u2,u1
5917,189357.0,3,6,u2,u2
5918,1257889.0,7,267,u2,u1
5919,687743.0,7,355,u1,u2
5920,266638.0,3,4,u1,u2
5921,898155.0,7,33,u2,u1
5922,221953.0,3,10,u1,u2
5923,829368.0,7,7,u2,u1
5924,1128412.0,7,15,u2,u1
5925,1287698.0,7,32,u2,u2
5926,1028189.0,7,18,u2,u2
5927,522975.0,3,6,u2,u2
5928,1039971.0,7,7,u2,u1
5929,186034.0,3,9,u1,u1
5930,992287.0,7,17,u2,u1
5931,214450.0,3,1,u2,u2
5932,976207.0,7,157,u2,u1
5933,856397.0,7,58,u1,u1
5934,227873.0,3,1,u2,u2
5935,794546.0,7,23,u2,u2
5936,998530.0,7,101,u2,u1
5937,1155474.0,7,179,u1,u1
5938,321052.0,3,1,u2,u2
5939,902477.0,7,11,u2,u1
5940,743909.0,7,13,u2,u2
5941,246278.0,3,1,u2,u2
5942,722575.0,7,47,u2,u2
5943,1022826.0,7,53,u1,u2
5944,775432.0,7,50,u2,u1
5945,1016583.0,7,109,u1,u2
5946,883740.0,7,60,u2,u1
5947,914929.0,7,104,u2,u1
5948,1225025.0,7,14,u2,u1
5949,1187589.0,7,15,u2,u1
5950,895960.0,7,177,u1,u2
5951,793969.0,7,14,u2,u1
5952,1004384.0,7,12,u1,u1
5953,1020098.0,7,19,u2,u1
5954,679457.0,7,39,u1,u1
5955,867321.0,7,36,u2,u1
5956,708909.0,7,74,u2,u2
5957,411975.0,3,2,u2,u1
5958,1163736.0,7,115,u1,u2
5959,965597.0,7,98,u1,u1
5960,1795719.0,7,74,u2,u2
5961,1430595.0,7,27,u1,u2
5962,996048.0,7,42,u2,u1
5963,1006458.0,7,334,u1,u1
5964,248673.0,3,2,u2,u1
5965,1388509.0,7,51,u2,u1
5966,1421915.0,7,15,u2,u1
5967,1658311.0,7,139,u1,u2
5968,2197740.0,7,219,u1,u1
5969,1410231.0,7,29,u2,u1
5970,678694.0,7,192,u1,u2
5971,608168.0,3,5,u2,u1
5972,708093.0,7,48,u1,u1
5973,631692.0,7,7,u2,u1
5974,1375560.0,7,13,u2,u2
5975,1363205.0,7,88,u2,u1
5976,1057898.0,7,244,u2,u2
5977,1263175.0,7,14,u2,u1
5978,2112792.0,7,55,u2,u2
5979,1119615.0,7,166,u2,u2
5980,1669092.0,7,71,u2,u2
5981,1653194.0,7,67,u2,u2
5982,943962.0,7,31,u1,u1
5983,1000553.0,7,7,u2,u1
5984,1117529.0,7,144,u1,u2
5985,1046556.0,7,66,u2,u2
5986,958605.0,7,24,u2,u1
5987,861074.0,7,92,u2,u1
5988,899093.0,7,56,u1,u2
5989,448251.0,7,359,u1,u1
5990,1067877.0,7,329,u1,u2
5991,243458.0,3,2,u2,u1
5992,927492.0,7,253,u2,u1
5993,727876.0,7,86,u2,u1
5994,687820.0,7,63,u2,u1
5995,744945.0,7,308,u2,u1
5996,1007818.0,7,100,u1,u1
5997,1359889.0,7,171,u2,u1
5998,1266626.0,7,80,u2,u1
5999,398404.0,3,3,u1,u1
6000,887061.0,7,138,u2,u2
6001,1014883.0,7,171,u2,u1
6002,938046.0,7,37,u2,u1
6003,698385.0,7,37,u2,u1
6004,1260218.0,7,67,u2,u2
6005,277713.0,3,3,u1,u1
6006,202740.0,3,9,u1,u1
6007,804813.0,7,8,u2,u1
6008,924228.0,7,34,u1,u1
6009,918052.0,7,107,u1,u1
6010,1921103.0,7,53,u1,u2
6011,823035.0,7,113,u2,u1
6012,1892002.0,7,124,u1,u2
6013,1281795.0,7,116,u1,u1
6014,1501754.0,7,158,u2,u2
6015,306028.0,3,3,u1,u1
6016,879073.0,7,201,u2,u1
6017,1180420.0,7,25,u1,u1
6018,940877.0,7,278,u2,u2
6019,241006.0,3,2,u2,u1
6020,458592.0,3,4,u1,u2
6021,673643.0,7,220,u1,u2
6022,336819.0,3,1,u2,u2
6023,1201271.0,7,48,u1,u1
6024,1356500.0,7,26,u2,u1
6025,1327391.0,7,148,u1,u2
6026,1349196.0,7,151,u1,u1
6027,1233047.0,7,218,u1,u1
6028,1013977.0,7,70,u1,u1
6029,871419.0,7,7,u2,u1
6030,1174155.0,7,77,u1,u1
6031,674703.0,7,7,u2,u1
6032,332661.0,3,4,u1,u2
6033,1016859.0,7,32,u2,u2
6034,1662785.0,7,34,u1,u1
6035,243804.0,3,9,u1,u1
6036,863986.0,7,107,u1,u1
6037,519306.0,3,9,u1,u1
6038,703645.0,7,133,u2,u2
6039,915734.0,7,237,u2,u1
6040,806847.0,7,293,u2,u2
6041,882098.0,7,66,u2,u2
6042,380380.0,3,2,u2,u1
6043,683928.0,7,208,u2,u2
6044,964074.0,7,12,u1,u1
6045,1126344.0,7,246,u1,u1
6046,1096550.0,7,77,u1,u1
6047,1168565.0,7,329,u1,u2
6048,976949.0,7,26,u2,u1
6049,173729.0,3,4,u1,u2
6050,732252.0,7,101,u2,u1
6051,266928.0,3,6,u2,u2
6052,173982.0,3,1,u2,u2
6053,1488500.0,7,29,u2,u1
6054,1722442.0,7,306,u1,u1
6055,1219646.0,7,258,u1,u2
6056,905276.0,7,158,u2,u2
6057,1107804.0,7,86,u2,u1
6058,991045.0,7,188,u2,u1
6059,1046483.0,7,120,u1,u1
6060,1339277.0,7,80,u2,u1
6061,1166514.0,7,103,u1,u2
6062,379923.0,3,4,u1,u2
6063,1324180.0,7,235,u2,u1
6064,440212.0,3,5,u2,u1
6065,763176.0,7,117,u2,u2
6066,1172379.0,7,54,u2,u1
6067,298670.0,3,6,u2,u2
6068,947392.0,7,183,u1,u1
6069,978719.0,7,210,u2,u2
6070,884186.0,7,238,u2,u2
6071,302381.0,3,4,u1,u2
6072,399934.0,3,2,u2,u1
6073,964904.0,7,35,u1,u2
6074,839013.0,7,68,u2,u1
6075,778493.0,7,94,u1,u1
6076,1020686.0,7,121,u1,u2
6077,1704386.0,7,110,u1,u1
6078,1301528.0,7,148,u1,u2
6079,753128.0,7,203,u2,u1
6080,1332834.0,7,252,u2,u2
6081,1066832.0,7,196,u2,u1
6082,207660.0,3,1,u2,u2
6083,622288.0,7,167,u1,u1
6084,785248.0,7,8,u2,u1
6085,119059.0,3,3,u1,u1
6086,614572.0,7,284,u2,u2
6087,289850.0,3,4,u1,u2
6088,836624.0,7,153,u2,u1
6089,1768967.0,7,176,u1,u2
6090,961735.0,7,44,u2,u1
6091,1708311.0,7,187,u2,u1
6092,1051351.0,7,100,u1,u1
6093,1108133.0,7,13,u2,u2
6094,402454.0,7,272,u2,u2
6095,132584.0,3,3,u1,u1
6096,1355993.0,7,7,u2,u1
6097,992263.0,7,344,u1,u2
6098,311108.0,3,4,u1,u2
6099,888055.0,7,44,u2,u1
6100,954447.0,7,201,u2,u1
6101,238187.0,3,5,u2,u1
6102,754728.0,7,79,u2,u1
6103,1258779.0,7,210,u2,u2
6104,183303.0,3,2,u2,u1
6105,722769.0,7,67,u2,u2
6106,895876.0,7,83,u2,u2
6107,1056926.0,7,45,u1,u2
6108,1215383.0,7,163,u1,u1
6109,661060.0,7,132,u2,u1
6110,360154.0,3,1,u2,u2
6111,293104.0,3,3,u1,u1
6112,1232414.0,7,85,u2,u1
6113,259334.0,3,3,u1,u1
6114,911536.0,7,47,u2,u2
6115,1119286.0,7,44,u2,u1
6116,340604.0,3,3,u1,u1
6117,171374.0,3,4,u1,u2
6118,2680775.0,7,146,u2,u1
6119,1035170.0,7,98,u1,u1
6120,472248.0,3,1,u2,u2
6121,2950651.0,7,234,u1,u2
6122,772629.0,3,1,u2,u2
6123,1928567.0,7,113,u2,u1
6124,1746613.0,7,262,u2,u1
6125,2537656.0,7,8,u2,u1
6126,1890817.0,7,115,u1,u2
6127,2027340.0,7,57,u2,u2
6128,1960877.0,7,91,u2,u2
6129,2796728.0,7,153,u2,u1
6130,1936503.0,7,63,u2,u1
6131,193515.0,3,2,u2,u1
6132,750688.0,7,53,u1,u2
6133,288664.0,3,1,u2,u2
6134,1110395.0,7,76,u2,u1
6135,2009664.0,7,245,u2,u2
6136,1159542.0,7,52,u2,u2
6137,658278.0,3,4,u1,u2
6138,270207.0,3,2,u2,u1
6139,1130127.0,7,78,u2,u2
6140,1413388.0,7,34,u1,u1
6141,469257.0,3,4,u1,u2
6142,1783167.0,7,157,u2,u1
6143,1429843.0,7,89,u1,u1
6144,1394637.0,7,11,u2,u1
6145,1161763.0,7,22,u2,u2
6146,323310.0,3,4,u1,u2
6147,1095922.0,7,21,u1,u1
6148,450743.0,3,6,u2,u2
6149,889348.0,7,201,u2,u1
6150,1159337.0,7,33,u2,u1
6151,875909.0,7,129,u1,u2
6152,329718.0,3,9,u1,u1
6153,1106518.0,7,108,u2,u2
6154,1001638.0,7,127,u2,u2
6155,146986.0,3,2,u2,u1
6156,705669.0,7,59,u1,u2
6157,1416930.0,7,30,u2,u2
6158,1276309.0,7,25,u1,u1
6159,768475.0,7,7,u2,u1
6160,646961.0,7,113,u2,u1
6161,1073399.0,7,226,u1,u1
6162,1206053.0,7,173,u1,u1
6163,1296629.0,7,245,u2,u2
6164,991196.0,7,128,u1,u1
6165,896624.0,7,19,u2,u1
6166,490584.0,3,1,u2,u2
6167,958448.0,7,144,u1,u2
6168,1070004.0,7,152,u2,u2
6169,668591.0,7,57,u2,u2
6170,512032.0,3,4,u1,u2
6171,170318.0,3,1,u2,u2
6172,898293.0,7,318,u2,u1
6173,314217.0,3,4,u1,u2
6174,1070234.0,7,20,u1,u1
6175,1120623.0,7,25,u1,u1
6176,986376.0,7,164,u2,u1
6177,1157164.0,7,85,u2,u1
6178,973420.0,7,166,u2,u2
6179,494351.0,7,199,u1,u2
6180,263931.0,3,1,u2,u2
6181,839983.0,7,63,u2,u1
6182,804215.0,7,14,u2,u1
6183,1006220.0,7,62,u1,u2
6184,631112.0,7,204,u2,u2
6185,1162388.0,7,204,u2,u2
6186,201789.0,3,1,u2,u2
6187,655784.0,7,12,u1,u1
6188,753673.0,7,64,u1,u1
6189,141156.0,3,5,u2,u1
6190,502458.0,7,38,u1,u2
6191,213141.0,3,1,u2,u2
6192,463788.0,3,4,u1,u2
6193,380471.0,3,2,u2,u1
6194,263257.0,3,6,u2,u2
6195,286249.0,3,2,u2,u1
6196,1213597.0,7,31,u1,u1
6197,329171.0,3,4,u1,u2
6198,838973.0,7,160,u1,u1
6199,284889.0,3,1,u2,u2
6200,730235.0,7,25,u1,u1
6201,441166.0,3,4,u1,u2
6202,397430.0,3,10,u1,u2
6203,952214.0,7,132,u2,u1
6204,355419.0,3,2,u2,u1
6205,1387516.0,7,19,u2,u1
6206,1191583.0,7,45,u1,u2
6207,302948.0,3,1,u2,u2
6208,507161.0,3,1,u2,u2
6209,1755833.0,7,86,u2,u1
6210,1653857.0,7,117,u2,u2
6211,936822.0,7,267,u2,u1
6212,1537165.0,7,67,u2,u2
6213,1565626.0,7,49,u2,u2
6214,939174.0,7,28,u2,u1
6215,702922.0,3,2,u2,u1
6216,290977.0,3,4,u1,u2
6217,1143304.0,7,7,u2,u1
6218,262188.0,3,2,u2,u1
6219,215554.0,3,1,u2,u2
6220,313163.0,3,3,u1,u1
6221,714523.0,7,105,u1,u2
6222,864943.0,7,352,u1,u2
6223,169194.0,3,2,u2,u1
6224,243868.0,3,3,u1,u1
6225,351930.0,3,4,u1,u2
6226,620771.0,7,296,u1,u1
6227,775917.0,7,134,u1,u2
6228,982352.0,7,161,u1,u1
6229,446364.0,7,31,u1,u1
6230,671216.0,7,180,u2,u2
6231,1204346.0,7,307,u2,u2
6232,1147381.0,7,15,u2,u1
6233,339107.0,3,5,u2,u1
6234,646707.0,7,44,u2,u1
6235,939994.0,7,11,u2,u1
6236,1414116.0,7,11,u2,u1
6237,1529622.0,7,296,u1,u1
6238,1244391.0,7,29,u2,u1
6239,1096773.0,7,31,u1,u1
6240,844961.0,7,104,u2,u1
6241,1257156.0,7,7,u2,u1
6242,866369.0,7,29,u2,u1
6243,742935.0,7,181,u1,u2
6244,1171980.0,7,24,u2,u1
6245,195280.0,3,2,u2,u1
6246,674648.0,7,185,u1,u2
6247,320093.0,3,2,u2,u1
6248,1030655.0,7,43,u2,u1
6249,873047.0,7,49,u2,u2
6250,1004659.0,7,241,u1,u2
6251,801516.0,7,236,u2,u1
6252,818621.0,7,220,u1,u2
6253,242185.0,3,5,u2,u1
6254,1001034.0,7,140,u2,u1
6255,331989.0,3,2,u2,u1
6256,1387443.0,7,40,u1,u1
6257,1406697.0,7,160,u1,u1
6258,1072231.0,7,299,u2,u2
6259,1034746.0,7,90,u2,u2
6260,353523.0,3,5,u2,u1
6261,304431.0,3,2,u2,u1
6262,1131629.0,7,25,u1,u1
6263,227003.0,3,3,u1,u1
6264,800203.0,7,138,u2,u2
6265,642065.0,7,34,u1,u1
6266,952104.0,7,119,u2,u2
6267,1165527.0,7,47,u2,u2
6268,293946.0,3,5,u2,u1
6269,694864.0,7,47,u2,u2
6270,1023648.0,7,141,u1,u1
6271,1238102.0,7,7,u2,u1
6272,1319336.0,7,229,u2,u1
6273,1338444.0,7,147,u1,u1
6274,711446.0,7,111,u2,u2
6275,481346.0,3,4,u1,u2
6276,723961.0,7,16,u1,u1
6277,188026.0,3,5,u2,u1
6278,123317.0,3,1,u2,u2
6279,1063625.0,7,93,u2,u1
6280,829132.0,7,139,u1,u2
6281,1218494.0,7,104,u2,u1
6282,884784.0,7,249,u1,u1
6283,1028315.0,7,157,u2,u1
6284,804814.0,7,321,u2,u2
6285,1549337.0,7,8,u2,u1
6286,938209.0,7,115,u1,u2
6287,951838.0,7,94,u1,u1
6288,989477.0,7,236,u2,u1
6289,390359.0,3,2,u2,u1
6290,1055804.0,7,111,u2,u2
6291,887695.0,7,34,u1,u1
6292,1100776.0,7,20,u1,u1
6293,834510.0,7,114,u1,u2
6294,966549.0,7,58,u1,u1
6295,110416.0,3,5,u2,u1
6296,1010422.0,7,115,u1,u2
6297,1880448.0,7,303,u1,u2
6298,1740059.0,7,122,u2,u1
6299,871752.0,7,26,u2,u1
6300,1039348.0,7,16,u1,u1
6301,1486558.0,7,180,u2,u2
6302,1136861.0,7,37,u2,u1
6303,1217638.0,7,42,u2,u1
6304,399230.0,3,1,u2,u2
6305,313265.0,3,10,u1,u2
6306,987707.0,7,7,u2,u1
6307,270581.0,3,6,u2,u2
6308,801929.0,7,15,u2,u1
6309,417383.0,3,5,u2,u1
6310,342864.0,3,6,u2,u2
6311,816082.0,7,128,u1,u1
6312,223373.0,3,5,u2,u1
6313,607959.0,3,1,u2,u2
6314,1647575.0,7,65,u1,u1
6315,1855223.0,7,31,u1,u1
6316,1380200.0,7,136,u2,u1
6317,1758476.0,7,264,u1,u1
6318,728431.0,7,331,u1,u2
6319,483648.0,3,4,u1,u2
6320,897824.0,7,24,u2,u1
6321,1261922.0,7,108,u2,u2
6322,2197250.0,7,67,u2,u2
6323,121693.0,3,6,u2,u2
6324,2104327.0,7,46,u2,u2
6325,1920239.0,7,48,u1,u1
6326,1549077.0,7,349,u1,u1
6327,1887303.0,7,18,u2,u2
6328,1373307.0,7,19,u2,u1
6329,328297.0,3,1,u2,u2
6330,281878.0,3,5,u2,u1
6331,283973.0,3,3,u1,u1
6332,269568.0,3,1,u2,u2
6333,1225115.0,7,37,u2,u1
6334,1281850.0,7,53,u1,u2
6335,909135.0,7,181,u1,u2
6336,947829.0,7,233,u2,u1
6337,946788.0,7,139,u1,u2
6338,196332.0,3,4,u1,u2
6339,900957.0,7,23,u2,u2
6340,947075.0,7,102,u1,u2
6341,1069408.0,7,20,u1,u1
6342,1060975.0,7,16,u1,u1
6343,1934041.0,7,12,u1,u1
6344,1651797.0,7,7,u2,u1
6345,585413.0,7,100,u1,u1
6346,1562174.0,7,49,u2,u2
6347,1424223.0,7,107,u1,u1
6348,1267348.0,7,7,u2,u1
6349,893194.0,7,53,u1,u2
6350,980322.0,7,24,u2,u1
6351,1055514.0,7,196,u2,u1
6352,153671.0,3,1,u2,u2
6353,848434.0,7,193,u1,u1
6354,1141458.0,7,14,u2,u1
6355,1131227.0,7,42,u2,u1
6356,616396.0,7,215,u1,u1
6357,710306.0,7,130,u2,u2
6358,753720.0,7,84,u2,u1
6359,722539.0,7,201,u2,u1
6360,1294148.0,7,134,u1,u2
6361,1243121.0,7,73,u2,u1
6362,93678.0,3,5,u2,u1
6363,306024.0,3,3,u1,u1
6364,978973.0,7,158,u2,u2
6365,862147.0,7,35,u1,u2
6366,1269262.0,7,363,u1,u2
6367,1064621.0,7,70,u1,u1
6368,351927.0,3,5,u2,u1
6369,1020581.0,7,106,u2,u1
6370,294384.0,3,1,u2,u2
6371,690463.0,7,22,u2,u2
6372,985672.0,7,34,u1,u1
6373,1086871.0,7,19,u2,u1
6374,153333.0,3,6,u2,u2
6375,1080624.0,7,14,u2,u1
6376,1118546.0,7,197,u1,u1
6377,1084098.0,7,186,u2,u2
6378,813742.0,7,90,u2,u2
6379,421957.0,3,2,u2,u1
6380,1318178.0,7,26,u2,u1
6381,1082436.0,7,291,u2,u2
6382,1214294.0,7,121,u1,u2
6383,1181046.0,7,55,u2,u2
6384,1406857.0,7,116,u1,u1
6385,982485.0,7,324,u1,u1
6386,1556868.0,7,23,u2,u2
6387,865835.0,7,95,u2,u1
6388,495094.0,3,2,u2,u1
6389,417995.0,3,2,u2,u1
6390,388137.0,3,1,u2,u2
6391,151744.0,3,5,u2,u1
6392,322849.0,3,2,u2,u1
6393,764763.0,7,15,u2,u1
6394,408299.0,3,5,u2,u1
6395,1243229.0,7,142,u1,u1
6396,1319129.0,7,242,u1,u1
6397,2027528.0,7,138,u2,u2
6398,1546564.0,7,63,u2,u1
6399,1703206.0,7,21,u1,u1
6400,1826125.0,7,36,u2,u1
6401,1519364.0,7,34,u1,u1
6402,527996.0,3,3,u1,u1
6403,35028.0,3,3,u1,u1
6404,790011.0,7,284,u2,u2
6405,1211678.0,7,60,u2,u1
6406,1021261.0,7,42,u2,u1
6407,904074.0,7,257,u1,u2
6408,1169800.0,7,93,u2,u1
6409,1924074.0,7,12,u1,u1
6410,1225017.0,7,36,u2,u1
6411,1658071.0,7,92,u2,u1
6412,1025372.0,7,51,u2,u1
6413,1305381.0,7,11,u2,u1
6414,199711.0,3,4,u1,u2
6415,763386.0,7,183,u1,u1
6416,774996.0,7,137,u1,u2
6417,955653.0,7,68,u2,u1
6418,1063332.0,7,216,u1,u1
6419,155540.0,3,2,u2,u1
6420,1106724.0,7,80,u2,u1
6421,1121187.0,7,34,u1,u1
6422,1481588.0,7,65,u1,u1
6423,1467851.0,7,14,u2,u1
6424,801671.0,7,134,u1,u2
6425,426636.0,3,2,u2,u1
6426,549937.0,7,80,u2,u1
6427,290226.0,3,5,u2,u1
6428,864742.0,7,141,u1,u1
6429,1560507.0,7,90,u2,u2
6430,1022404.0,7,281,u1,u1
6431,817363.0,7,145,u1,u1
6432,274360.0,3,10,u1,u2
6433,187468.0,3,5,u2,u1
6434,1144418.0,7,11,u2,u1
6435,1308474.0,7,15,u2,u1
6436,1424955.0,7,15,u2,u1
6437,1043130.0,7,247,u1,u1
6438,812952.0,7,94,u1,u1
6439,246210.0,3,4,u1,u2
6440,1045668.0,7,11,u2,u1
6441,1616525.0,7,377,u1,u2
6442,1560385.0,7,58,u1,u1
6443,1537021.0,7,118,u2,u2
6444,1314600.0,7,83,u2,u2
6445,263488.0,3,3,u1,u1
6446,961859.0,7,133,u2,u2
6447,1693665.0,7,153,u2,u1
6448,973525.0,7,64,u1,u1
6449,1913529.0,7,348,u2,u2
6450,1558344.0,7,18,u2,u2
6451,1263339.0,7,25,u1,u1
6452,1781311.0,7,311,u2,u1
6453,678536.0,7,218,u1,u1
6454,1096255.0,7,11,u2,u1
6455,1265070.0,7,22,u2,u2
6456,1078789.0,7,174,u1,u1
6457,462153.0,3,1,u2,u2
6458,140177.0,3,2,u2,u1
6459,785185.0,7,67,u2,u2
6460,204111.0,3,1,u2,u2
6461,223843.0,3,5,u2,u1
6462,303912.0,3,5,u2,u1
6463,705897.0,7,33,u2,u1
6464,1052969.0,7,8,u2,u1
6465,950343.0,7,80,u2,u1
6466,1260390.0,7,11,u2,u1
6467,1027357.0,7,68,u2,u1
6468,175537.0,3,10,u1,u2
6469,916447.0,7,76,u2,u1
6470,1227245.0,7,38,u1,u2
6471,1271937.0,7,301,u1,u2
6472,1276400.0,7,37,u2,u1
6473,1059340.0,7,159,u2,u2
6474,223538.0,3,2,u2,u1
6475,785572.0,7,167,u1,u1
6476,715636.0,7,164,u2,u1
6477,223830.0,3,4,u1,u2
6478,225221.0,3,1,u2,u2
6479,901403.0,7,39,u1,u1
6480,1350863.0,7,27,u1,u2
6481,1167214.0,7,41,u1,u1
6482,1125170.0,7,162,u2,u2
6483,406624.0,3,3,u1,u1
6484,352466.0,3,4,u1,u2
6485,640365.0,7,309,u1,u2
6486,988896.0,7,194,u1,u1
6487,181212.0,3,5,u2,u1
6488,1137351.0,7,17,u2,u1
6489,1514367.0,7,164,u2,u1
6490,1018636.0,7,107,u1,u1
6491,1052170.0,7,268,u2,u1
6492,509756.0,3,2,u2,u1
6493,771698.0,7,181,u1,u2
6494,209894.0,3,1,u2,u2
6495,1138371.0,7,48,u1,u1
6496,1183661.0,7,110,u1,u1
6497,897964.0,7,149,u1,u2
6498,1365024.0,7,104,u2,u1
6499,1041573.0,7,72,u2,u2
6500,1052243.0,7,82,u2,u1
6501,830752.0,7,23,u2,u2
6502,1349252.0,7,188,u2,u1
6503,128389.0,3,3,u1,u1
6504,1748830.0,7,86,u2,u1
6505,1896952.0,7,135,u1,u1
6506,1785361.0,7,65,u1,u1
6507,1365839.0,7,274,u1,u2
6508,1397537.0,7,228,u1,u1
6509,150125.0,3,6,u2,u2
6510,1104960.0,7,106,u2,u1
6511,801234.0,7,19,u2,u1
6512,952095.0,7,39,u1,u1
6513,1166545.0,7,11,u2,u1
6514,1345779.0,7,29,u2,u1
6515,1879043.0,7,33,u2,u1
6516,1277382.0,7,35,u1,u2
6517,1003730.0,7,19,u2,u1
6518,1081350.0,7,35,u1,u2
6519,1149676.0,7,7,u2,u1
6520,1181267.0,7,24,u2,u1
6521,1566758.0,7,110,u1,u1
6522,103689.0,3,10,u1,u2
6523,944490.0,7,164,u2,u1
6524,698902.0,7,240,u2,u2
6525,205247.0,3,2,u2,u1
6526,902985.0,7,93,u2,u1
6527,797881.0,7,130,u2,u2
6528,886148.0,7,20,u1,u1
6529,1043421.0,7,21,u1,u1
6530,1088758.0,7,162,u2,u2
6531,933512.0,7,37,u2,u1
6532,1006304.0,7,136,u2,u1
6533,1231258.0,7,364,u2,u2
6534,426089.0,3,4,u1,u2
6535,292913.0,3,2,u2,u1
6536,1031689.0,7,48,u1,u1
6537,1148230.0,7,95,u2,u1
6538,750908.0,3,3,u1,u1
6539,1488871.0,7,38,u1,u2
6540,1400881.0,7,53,u1,u2
6541,1025289.0,7,55,u2,u2
6542,923202.0,7,29,u2,u1
6543,378020.0,3,2,u2,u1
6544,1047717.0,7,98,u1,u1
6545,344562.0,3,10,u1,u2
6546,676413.0,7,166,u2,u2
6547,692328.0,7,91,u2,u2
6548,993478.0,7,117,u2,u2
6549,1263803.0,7,33,u2,u1
6550,1180892.0,7,195,u2,u2
6551,1161097.0,7,54,u2,u1
6552,1737844.0,7,97,u2,u2
6553,1092120.0,7,24,u2,u1
6554,519961.0,3,4,u1,u2
6555,1392114.0,7,224,u2,u2
6556,1513103.0,7,154,u1,u2
6557,1303574.0,7,16,u1,u1
6558,1052470.0,7,227,u1,u2
6559,801388.0,7,98,u1,u1
6560,967935.0,7,45,u1,u2
6561,322574.0,3,6,u2,u2
6562,1007103.0,7,35,u1,u2
6563,1641156.0,7,158,u2,u2
6564,1558377.0,7,8,u2,u1
6565,1291586.0,7,374,u1,u1
6566,871953.0,7,133,u2,u2
6567,931361.0,7,25,u1,u1
6568,1202807.0,7,8,u2,u1
6569,1076780.0,7,29,u2,u1
6570,1012932.0,7,165,u2,u2
6571,1638862.0,7,63,u2,u1
6572,1523742.0,7,106,u2,u1
6573,830726.0,7,137,u1,u2
6574,1922847.0,7,161,u1,u1
6575,1279668.0,7,8,u2,u1
6576,1535292.0,7,28,u2,u1
6577,1630618.0,7,20,u1,u1
6578,381079.0,3,1,u2,u2
6579,353856.0,3,4,u1,u2
6580,390716.0,3,2,u2,u1
6581,227497.0,3,4,u1,u2
6582,1766624.0,7,8,u2,u1
6583,200332.0,3,4,u1,u2
6584,1066461.0,7,16,u1,u1
6585,1511577.0,7,18,u2,u2
6586,1150978.0,7,16,u1,u1
6587,1480534.0,7,53,u1,u2
6588,852047.0,7,14,u2,u1
6589,782814.0,7,12,u1,u1
6590,801420.0,7,196,u2,u1
